item_id,item_name,category,veg_flag,price,combo_group,substitute_group
3492,Podi Uthappam,Sides,Veg,150.0,sides,sides
3493,Chicken Dosai,South Indian,Non-Veg,150.0,south indian,south indian
3494,Egg Dosai,South Indian,Egg,150.0,south indian,south indian
3495,Egg Kal Dosai,South Indian,Egg,150.0,south indian,south indian
3496,Kal Dosai,South Indian,Veg,150.0,south indian,south indian
3497,Mutton Dosai,South Indian,Non-Veg,150.0,south indian,south indian
3498,Onion Dosai,South Indian,Veg,150.0,south indian,south indian
3499,Onion Podi Uthappam,Sides,Veg,150.0,sides,sides
3500,Podi Dosai,South Indian,Veg,150.0,south indian,south indian
3501,Parcel Grill Full,Sides,Non-Veg,150.0,sides,sides
3502,Parcel Spl Shawarma,Sides,Veg,150.0,sides,sides
3503,Parcel Tandoori Full,Sides,Non-Veg,150.0,sides,sides
3504,Chicken Dum Biryani Offer,Biryani,Non-Veg,150.0,biryani,biryani
3505,Chicken Biryani With Grill Chicken Half,Biryani,Non-Veg,150.0,biryani,biryani
3506,Chicken Tandoori Biryani,Biryani,Non-Veg,150.0,biryani,biryani
3507,CHICKEN DUM BIRYANI BUY 2 GET 1 FREE 450ml,Biryani,Non-Veg,150.0,biryani,biryani
3508,Chicken Dum Biryani +ckn Hot 65  2pc +fizzy Lemon,Biryani,Non-Veg,150.0,biryani,biryani
3509,Mutton Dum Biryani Free Ckn Hot Wings 3pcs,Biryani,Non-Veg,150.0,biryani,biryani
3510,MUTTON DUM BIRYANI Buy2 GET 1  450ml,Biryani,Non-Veg,150.0,biryani,biryani
3511,Meshwi Chicken Kebab,Starter,Non-Veg,150.0,starter,starter
3512,Chipotle Grill Bbq Chicken,Sides,Non-Veg,150.0,sides,sides
3513,Hyderabadi Prawns 65 Dry,Starter,Non-Veg,150.0,starter,starter
3514,Tai Pai Chicken,Starter,Non-Veg,150.0,starter,starter
3515,Honey Chilli Chicken,Starter,Non-Veg,150.0,starter,starter
3516,Shanghai Chicken,Starter,Non-Veg,150.0,starter,starter
3517,Kung Pao Chicken Dry,Starter,Non-Veg,150.0,starter,starter
3518,Chicken Hakka Style Dry,Starter,Non-Veg,150.0,starter,starter
3519,Chicken Hot Wings,Starter,Non-Veg,150.0,starter,starter
3520,Chicken And Peppers Dry,Starter,Non-Veg,150.0,starter,starter
3521,Chicken Arabian Shawarma Roll,Starter,Non-Veg,150.0,starter,starter
3522,Chicken Crunchy Hot Strips [6 Pieces],Starter,Non-Veg,150.0,starter,starter
3523,Chicken Hot 65 [10 Pieces]skinless,Starter,Non-Veg,150.0,starter,starter
3524,Chicken Hot 65 [5 Pieces],Starter,Non-Veg,150.0,starter,starter
3525,Chicken Hot Lollipop [4 Pieces],Starter,Non-Veg,150.0,starter,starter
3526,Chicken Hot Strips [7 Pieces],Starter,Non-Veg,150.0,starter,starter
3527,Chicken Hot Wings [4 Pieces],Starter,Non-Veg,150.0,starter,starter
3528,Chicken Kaichi Hot Wings [6 Pieces],Starter,Non-Veg,150.0,starter,starter
3529,Chicken Manchurian Dry [half],Starter,Non-Veg,150.0,starter,starter
3530,Chicken N Peppers Full,Starter,Non-Veg,150.0,starter,starter
3531,Chicken N Peppers [half],Starter,Non-Veg,150.0,starter,starter
3532,Chilli Chicken Dry [half],Starter,Non-Veg,150.0,starter,starter
3533,Crispy Chicken [half],Starter,Non-Veg,150.0,starter,starter
3534,Fish Spiced 65,Starter,Non-Veg,150.0,starter,starter
3535,Hyderabadi Fish 65 Dry [half],Starter,Non-Veg,150.0,starter,starter
3536,Hyderabadi Fish 65 Dry(free Kuboos 2pc),Starter,Non-Veg,150.0,starter,starter
3537,Schezwan Chicken Dry [half],Starter,Non-Veg,150.0,starter,starter
3538,Spiced Prawns 65,Starter,Non-Veg,150.0,starter,starter
3539,Tawa Fish(free Kuboos 2),Starter,Non-Veg,150.0,starter,starter
3540,Singapore Chilli Prawns Dry,Starter,Non-Veg,150.0,starter,starter
3541,Hunan Prawns Dry,Starter,Non-Veg,150.0,starter,starter
3542,Golden Prawns Dry,Starter,Non-Veg,150.0,starter,starter
3543,Ginger Garlic Prawns Dry,Starter,Non-Veg,150.0,starter,starter
3544,Dragon Prawns Dry,Starter,Non-Veg,150.0,starter,starter
3545,Prawns Salt And Pepper Dry,Starter,Non-Veg,150.0,starter,starter
3546,Lamb Spring Onion Dry,Starter,Non-Veg,150.0,starter,starter
3547,Shredded Lamb Chilli Sauce Dry,Starter,Non-Veg,150.0,starter,starter
3548,Lamb In Oyster Sauce Dry,Starter,Non-Veg,150.0,starter,starter
3549,Roasted Lamb Chilli,Starter,Non-Veg,150.0,starter,starter
3550,Crispy Chilli Vegetables,Starter,Veg,150.0,starter,starter
3551,Tai Pai Cauliflower,Starter,Veg,150.0,starter,starter
3552,Mushroom Pepper Salt,Starter,Veg,150.0,starter,starter
3553,Chilli Potato,Starter,Veg,150.0,starter,starter
3554,Veg Balls Manchurian,Starter,Veg,150.0,starter,starter
3555,Crispy Chilli Paneer Dry,Curry,Veg,150.0,curry,curry
3556,Cauliflower Manchurian Dry,Starter,Veg,150.0,starter,starter
3557,Mushroom Pepper Salt Dry,Starter,Veg,150.0,starter,starter
3558,Baby Corn Chilli Dry,Starter,Veg,150.0,starter,starter
3559,Golden Fried Baby Corn,Starter,Veg,150.0,starter,starter
3560,Stir-fried Vegetables,Starter,Veg,150.0,starter,starter
3561,Beijing Veg Salt And Pepper,Starter,Veg,150.0,starter,starter
3562,Mandarin Fish Dry,Starter,Non-Veg,150.0,starter,starter
3563,Fish Finger Dry,Starter,Non-Veg,150.0,starter,starter
3564,Dragon Fish Dry,Starter,Non-Veg,150.0,starter,starter
3565,Ginger Garlic Fish Dry,Starter,Non-Veg,150.0,starter,starter
3566,Phuket Fish Dry,Starter,Non-Veg,150.0,starter,starter
3567,Chilli Fish Dry (full),Starter,Non-Veg,150.0,starter,starter
3568,Chilli Fish Dry [5 Pieces],Starter,Non-Veg,150.0,starter,starter
3569,Fish Bell Pepper Dry (full),Starter,Non-Veg,150.0,starter,starter
3570,Fish Bell Pepper Dry [5 Pieces],Starter,Non-Veg,150.0,starter,starter
3571,Fish Butter Pepper Dry (full),Starter,Non-Veg,150.0,starter,starter
3572,Fish Butter Pepper Dry [5 Pieces],Starter,Non-Veg,150.0,starter,starter
3573,Fish Finger Dry [4 Pieces],Starter,Non-Veg,150.0,starter,starter
3574,Fish Manchurian Dry (full),Starter,Non-Veg,150.0,starter,starter
3575,Fish Manchurian Dry [5 Pieces],Starter,Non-Veg,150.0,starter,starter
3576,Aatish Murgh Tikka,Starter,Non-Veg,150.0,starter,starter
3577,Banjara Murgh Tikka,Starter,Non-Veg,150.0,starter,starter
3578,Murgh Malai Tikka,Starter,Non-Veg,150.0,starter,starter
3579,Pudina Murgh Tikka,Starter,Non-Veg,150.0,starter,starter
3580,Curry Leaves Chicken Tikka,Curry,Non-Veg,150.0,curry,curry
3581,Lehsuni Murgh Tikka,Starter,Non-Veg,150.0,starter,starter
3582,Chicken Kali Mirch Kebab,Starter,Non-Veg,150.0,starter,starter
3583,Chicken Kasturi Kebab,Starter,Non-Veg,150.0,starter,starter
3584,Chicken Sholey Kebab,Starter,Non-Veg,150.0,starter,starter
3585,Murgh Gilafi Seekh Chicken,Starter,Non-Veg,150.0,starter,starter
3586,Afghani Chicken Kabab,Starter,Non-Veg,150.0,starter,starter
3587,Afghani Chicken Kebab [4 Pieces],Starter,Non-Veg,150.0,starter,starter
3588,Banjara Murgh Tikka [4 Pcs],Starter,Non-Veg,150.0,starter,starter
3589,Chicken Kalmi Kebab 3pc,Starter,Non-Veg,150.0,starter,starter
3590,Chicken Tangdi Kebab Leg Piece,Starter,Non-Veg,150.0,starter,starter
3591,Curry Leaves Chicken Tikka [half 4 Pieces],Curry,Non-Veg,150.0,curry,curry
3592,Grill House Special Bil Cheese Chicken Kebab,Starter,Non-Veg,150.0,starter,starter
3593,Murgh Malai Tikka [4pcs],Starter,Non-Veg,150.0,starter,starter
3594,Peri Peri Chicken Tikka [4 Pcs],Starter,Non-Veg,150.0,starter,starter
3595,Pudina Murgh Tikka [4pcs],Starter,Non-Veg,150.0,starter,starter
3596,Tandoori Chicken [half 4 Pcs],Starter,Non-Veg,150.0,starter,starter
3597,Aatish Murg Tikka (4pcs),Starter,Non-Veg,150.0,starter,starter
3598,Aatish Murg Tikka (6pcs),Starter,Non-Veg,150.0,starter,starter
3599,Tandoori Tikka (6pcs),Starter,Non-Veg,150.0,starter,starter
3600,Tandoori Tikka(4pcs),Starter,Veg,150.0,starter,starter
3601,Chipotle  Bbq Chicken,Starter,Non-Veg,150.0,starter,starter
3602,Tandoori Chicken Tikka,Starter,Non-Veg,150.0,starter,starter
3603,Tandoori Chicken Half With Mutton Biryani,Biryani,Non-Veg,150.0,biryani,biryani
3604,Afghani Paneer Tikka,Curry,Veg,150.0,curry,curry
3605,Amritsari Paneer Tikka,Curry,Veg,150.0,curry,curry
3606,Lahori Paneer Tikka,Curry,Veg,150.0,curry,curry
3607,Pudina Paneer Tikka,Curry,Veg,150.0,curry,curry
3608,Spicy Tikka,Starter,Veg,150.0,starter,starter
3609,Veg Sheekh Kebab,Starter,Veg,150.0,starter,starter
3610,Veg Shami Kebab,Starter,Veg,150.0,starter,starter
3611,Tandoori  Paneer Tikka,Curry,Veg,150.0,curry,curry
3612,Aatish Paneer Tikka [6 Pieces],Curry,Veg,150.0,curry,curry
3613,Mutton Pudina Chops,Starter,Non-Veg,150.0,starter,starter
3614,Mutton Gosht Shami Kebab (4 Pcs),Starter,Non-Veg,150.0,starter,starter
3615,Peri Peri Fish Tikka,Starter,Non-Veg,150.0,starter,starter
3616,Fhaal Fish Tikka,Starter,Non-Veg,150.0,starter,starter
3617,Kali Mirch Fish Tikka,Starter,Non-Veg,150.0,starter,starter
3618,Tandoori Prawns,Starter,Non-Veg,150.0,starter,starter
3619,Lehsuni Jhinga,Starter,Non-Veg,150.0,starter,starter
3620,Afghani Prawns,Starter,Non-Veg,150.0,starter,starter
3621,Plain Biryani Rice,Biryani,Non-Veg,150.0,biryani,biryani
3622,Phirni,Sides,Veg,150.0,sides,sides
3623,2 Chicken Dum Biryani With Ckn Hot Wings 4pc,Biryani,Non-Veg,150.0,biryani,biryani
3624,Chicken Biryani [mini 450ml],Biryani,Non-Veg,150.0,biryani,biryani
3625,Egg Biryani [mini],Biryani,Egg,150.0,biryani,biryani
3626,"Mutton Dum Biryani [mini, 450 Ml]",Biryani,Non-Veg,150.0,biryani,biryani
3627,Mutton Gosht Dum Biryani Offer Ckn Hot Wings 2pc,Biryani,Non-Veg,150.0,biryani,biryani
3628,Prawns 65 Biryani,Biryani,Non-Veg,150.0,biryani,biryani
3629,Raitha,Sides,Veg,150.0,sides,sides
3630,Raitha And Brinjal Chutney,Sides,Veg,150.0,sides,sides
3631,Mutton Dum Biryani+spicy Bbq Quarter,Biryani,Non-Veg,150.0,biryani,biryani
3632,Chicken Dum Biryani With Tandoori Ckn Qtr,Biryani,Non-Veg,150.0,biryani,biryani
3633,Mutton Biryani With Ckn Hot 65 3pc,Biryani,Non-Veg,150.0,biryani,biryani
3634,Chicken Biryani With Ckn 65 4pc,Biryani,Non-Veg,150.0,biryani,biryani
3635,1 Kg Mutton Biryani,Biryani,Non-Veg,150.0,biryani,biryani
3636,Prawn  Biryani,Biryani,Non-Veg,150.0,biryani,biryani
3637,Manchow Veg Fried Rice,Rice,Veg,150.0,rice,rice
3638,Singapore Veg Fried Rice,Rice,Veg,150.0,rice,rice
3639,"Mushroom Fried Rice [half, 450 Ml]",Rice,Veg,150.0,rice,rice
3640,"Paneer Fried Rice [half, 450 Ml]",Curry,Veg,150.0,curry,curry
3641,"Veg Schezwan Fried Rice [half, 450 Ml]",Rice,Veg,150.0,rice,rice
3642,Schezwan Prawns Fried Rice,Rice,Non-Veg,150.0,rice,rice
3643,Mixed Fried Rice (prawn+chicken),Rice,Non-Veg,150.0,rice,rice
3644,Schezwan Mixed Rice,Biryani,Non-Veg,150.0,biryani,biryani
3645,Chicken Fried Rice With Chicken Hot Lollipop [2 Pieces],Rice,Non-Veg,150.0,rice,rice
3646,"Chicken Fried Rice [mini, 450 Ml]",Rice,Non-Veg,150.0,rice,rice
3647,Manchow Prawns Fried Rice With Chicken Hot Wings [2 Pieces],Rice,Non-Veg,150.0,rice,rice
3648,Mutton Fried Rice With Chicken Hot Wings [3 Pieces] Free,Rice,Non-Veg,150.0,rice,rice
3649,Hakka Veg Noodles,Chinese,Veg,150.0,chinese,chinese
3650,Hong Kong Veg Noodles,Chinese,Veg,150.0,chinese,chinese
3651,Mandarin Veg Noodles,Chinese,Veg,150.0,chinese,chinese
3652,Yang Chow Chicken Noodles,Chinese,Non-Veg,150.0,chinese,chinese
3653,Shanghai Chicken Fried Noodles,Chinese,Non-Veg,150.0,chinese,chinese
3654,Hong Kong Chicken Noodles,Chinese,Non-Veg,150.0,chinese,chinese
3655,Hong Kong Noodles Prawns,Chinese,Non-Veg,150.0,chinese,chinese
3656,Hong Kong Noodles Mixed,Chinese,Non-Veg,150.0,chinese,chinese
3657,Chicken Manchow Noodles,Chinese,Non-Veg,150.0,chinese,chinese
3658,2 Butter Naan With Chicken Masala [250 Ml],Curry,Non-Veg,150.0,curry,curry
3659,2 Chapati With Chicken Masala [250 Ml],Curry,Non-Veg,150.0,curry,curry
3660,2 Naan With Chicken Masala [250 Ml],Curry,Non-Veg,150.0,curry,curry
3661,Chicken Fried Rice With  Chicken Hot Wings [2 Pieces],Rice,Non-Veg,150.0,rice,rice
3662,Chicken Fried Rice With Free Chilli Chicken [3 Pieces],Rice,Non-Veg,150.0,rice,rice
3663,Chicken Noodles With  Chicken Hot Wings [2 Pieces],Chinese,Non-Veg,150.0,chinese,chinese
3664,Ghee Rice With Chicken Masala [250 Ml],Biryani,Non-Veg,150.0,biryani,biryani
3665,Jeera Pulao With Chicken Masala [250 Ml],Curry,Non-Veg,150.0,curry,curry
3666,Steamed Rice With Fish Masala (250ml),Biryani,Non-Veg,150.0,biryani,biryani
3667,Chicken Biryani With Hot Wings 3pc,Biryani,Non-Veg,150.0,biryani,biryani
3668,2 Tandoori Roti With Chicken Masala (250ml),Curry,Non-Veg,150.0,curry,curry
3669,Mutton Dum Biryani +ckn 65 2pc+fizzy Lemon,Biryani,Non-Veg,150.0,biryani,biryani
3670,Peri Peri Chicken Steak Free 1 Kuboos,Beverage,Non-Veg,150.0,beverage,beverage
3671,Curry Leaves Chicken Steak,Curry,Non-Veg,150.0,curry,curry
3672,Arabian Chicken Steak Free 1 Kuboos,Beverage,Non-Veg,150.0,beverage,beverage
3673,Butterfly Chicken Steak Sizzler,Beverage,Non-Veg,150.0,beverage,beverage
3674,Butterfly Chicken Steak With 1 Kuboos,Beverage,Non-Veg,150.0,beverage,beverage
3675,Cajun Chicken Steak Sizzler,Beverage,Non-Veg,150.0,beverage,beverage
3676,Cajun Mutton Steak With 2 Kuboos,Beverage,Non-Veg,150.0,beverage,beverage
3677,Cajun  Spicy Chicken Steak With 1 Kuboos,Beverage,Non-Veg,150.0,beverage,beverage
3678,Chicken Kebab Sizzler Mix [6 Pieces],Starter,Non-Veg,150.0,starter,starter
3679,Curry Leaves Chicken Steak Sizzler Free 1 Kuboos,Curry,Non-Veg,150.0,curry,curry
3680,Fish Butterfly Steak Free 2 Kuboos,Beverage,Non-Veg,150.0,beverage,beverage
3681,Fish Peri Peri Steak Sizzler 2 Kuboos,Beverage,Non-Veg,150.0,beverage,beverage
3682,Hyderabadi Mutton Sheek Sizzler,Sides,Non-Veg,150.0,sides,sides
3683,Pepper Chicken Steak Sizzler,Beverage,Non-Veg,150.0,beverage,beverage
3684,Peri Peri Chicken Steak Sizzler Free 1 Kuboos,Beverage,Non-Veg,150.0,beverage,beverage
3685,Seafood Sizzler Mix [8 Pieces] Free 1 Kuboos,Sides,Non-Veg,150.0,sides,sides
3686,Hyderabadi Mutton Seekh Kebab,Starter,Non-Veg,150.0,starter,starter
3687,Hyderabadi Mutton Kadak Seekh,Sides,Non-Veg,150.0,sides,sides
3688,Mutton Tikka,Starter,Non-Veg,150.0,starter,starter
3689,Mutton Ceylon Paratha,Sides,Non-Veg,150.0,sides,sides
3690,Grilled Chicken Pepper,Sides,Non-Veg,150.0,sides,sides
3691,Al Faham Dajaj,Sides,Non-Veg,150.0,sides,sides
3692,Laham Pepper Riyesh,Sides,Non-Veg,150.0,sides,sides
3693,Meshwi Laham With 1 Kuboos,Sides,Non-Veg,150.0,sides,sides
3694,Mutton Adnna Sheekh,Sides,Non-Veg,150.0,sides,sides
3695,Prawns Meshwi Rubiyan,Sides,Non-Veg,150.0,sides,sides
3696,Peri Peri Mutton Steak,Beverage,Non-Veg,150.0,beverage,beverage
3697,Fhaal Bbq,Sides,Non-Veg,150.0,sides,sides
3698,Chicken  Sheekh Kebab,Starter,Non-Veg,150.0,starter,starter
3699,Bbq Chicken Mint,Sides,Non-Veg,150.0,sides,sides
3700,Spicy Bbq Chicken,Sides,Non-Veg,150.0,sides,sides
3701,Peri Peri Bbq Chicken,Sides,Non-Veg,150.0,sides,sides
3702,Arabian Pepper Bbq,Sides,Non-Veg,150.0,sides,sides
3703,Peri Peri Bbq Sizzler Full With Kuboos 2,Sides,Non-Veg,150.0,sides,sides
3704,Afghani Chicken Bbq,Sides,Non-Veg,150.0,sides,sides
3705,Arabian Bbq Chicken,Sides,Non-Veg,150.0,sides,sides
3706,Arabian Bbq Sizzler Full With Kuboos 2,Sides,Non-Veg,150.0,sides,sides
3707,Arabian Chicken Bbq,Sides,Non-Veg,150.0,sides,sides
3708,Arabian Chicken Kebab,Starter,Non-Veg,150.0,starter,starter
3709,Arabian Pepper Bbq Sizzler Full With Kuboos 2,Sides,Non-Veg,150.0,sides,sides
3710,Buy 1 Chicken Dum Biryani And Get 1 Mini Biryani,Biryani,Non-Veg,150.0,biryani,biryani
3711,Chicken Dum Biryani For 10person With (ckn 65 20pc) (egg 10pcs) Brinjal+raita,Biryani,Egg,150.0,biryani,biryani
3712,Chicken Dum Biryani (chicken 16pcs) (ckn 65 16pcs) (egg 8pcs) Brinjal+raita [serves 8person},Biryani,Egg,150.0,biryani,biryani
3713,Chicken Dum Biryani With Grilled Chicken [half] Kuboos +mayonnaise,Biryani,Non-Veg,150.0,biryani,biryani
3714,Chicken Bucket Dum Biryani [serves 5},Biryani,Non-Veg,150.0,biryani,biryani
3715,Chicken Hot Strips [6 Pieces],Sides,Non-Veg,150.0,sides,sides
3716,Fish Bbq Samak 1 Kuboos,Sides,Non-Veg,150.0,sides,sides
3717,Fish Meshwi Samak With 1 Kuboos,Sides,Non-Veg,150.0,sides,sides
3718,Mutton +chicken+fish+prawn Mix 10pc Kebab With 2 Kuboos,Starter,Non-Veg,150.0,starter,starter
3719,Mutton Dum Biryani (mutton 15pcs) (ckn 65 10pcs) Raita +brinjal (serve 5 Person),Biryani,Non-Veg,150.0,biryani,biryani
3720,Mutton Dum Biryani [450 Ml],Biryani,Non-Veg,150.0,biryani,biryani
3721,Mutton Dum Biryani Offer,Biryani,Non-Veg,150.0,biryani,biryani
3722,Mutton Meshwi With 1 Kuboos,Sides,Non-Veg,150.0,sides,sides
3723,Spicy Bbq Sizzler Full With 2 Kuboos,Sides,Non-Veg,150.0,sides,sides
3724,Spicy Bbq Sizzler [half],Sides,Non-Veg,150.0,sides,sides
3725,Spicy Chicken Tikka,Starter,Non-Veg,150.0,starter,starter
3726,Chicken 65 Biryani (4pc),Biryani,Non-Veg,150.0,biryani,biryani
3727,Chipotle Grilled Bbq Chicken Full 8pcs,Sides,Non-Veg,150.0,sides,sides
3728,Jalapeno Grilled Bbq Chicken,Sides,Non-Veg,150.0,sides,sides
3729,Al Faham Bbq,Sides,Non-Veg,150.0,sides,sides
3730,Chinese Veg Manchurian,Chinese,Veg,150.0,chinese,chinese
3731,Chicken Shawarma Spl Roll,Sides,Non-Veg,150.0,sides,sides
3732,Shawarma Spl Roll,Sides,Veg,150.0,sides,sides
3733,"Chicken Biryani Serves For 5 Persons ,chicken(10pcs+egg 5pcs )free Chicken 65 10pcs)",Biryani,Egg,150.0,biryani,biryani
3734,Chicken Dum Biryani Mini,Biryani,Non-Veg,150.0,biryani,biryani
3735,Mutton Dum Biryani (mini Offer),Biryani,Non-Veg,150.0,biryani,biryani
3736,Mutton Dum Biryani (offer),Biryani,Non-Veg,150.0,biryani,biryani
3737,Kung Pao Chicken Gravy,Curry,Non-Veg,150.0,curry,curry
3738,Chicken Hakka Style Gravy,Curry,Non-Veg,150.0,curry,curry
3739,Chicken And Peppers Gravy,Curry,Non-Veg,150.0,curry,curry
3740,Chinese Chicken Hakka,Chinese,Non-Veg,150.0,chinese,chinese
3741,Chinese Garlic Chicken,Chinese,Non-Veg,150.0,chinese,chinese
3742,Crispy Lamb Chilli,Chinese,Non-Veg,150.0,chinese,chinese
3743,Mutton Rogan Josh.,Chinese,Non-Veg,150.0,chinese,chinese
3744,Murgh Yakhni Shorba Soup,Sides,Non-Veg,150.0,sides,sides
3745,Mutton Yakhni Shorba Soup,Sides,Non-Veg,150.0,sides,sides
3746,Chicken Lung Fung Soup,Sides,Non-Veg,150.0,sides,sides
3747,Chicken Talumein Soup,Sides,Non-Veg,150.0,sides,sides
3748,Prawns Spicy Lemon Soup,Sides,Non-Veg,150.0,sides,sides
3749,Chicken Sweet Corn Soup,Sides,Non-Veg,150.0,sides,sides
3750,Chicken Hot And Sour Soup,Sides,Non-Veg,150.0,sides,sides
3751,Subzi Palak Shorba Soup,Sides,Veg,150.0,sides,sides
3752,Tomato Dhania Shorba Soup,Sides,Veg,150.0,sides,sides
3753,Sweet Corn Soup (veg),Sides,Veg,150.0,sides,sides
3754,Hot And Sour Soup,Sides,Veg,150.0,sides,sides
3755,Khumbu Mattar,Sides,Veg,150.0,sides,sides
3756,Paneer Jalfrezi,Curry,Veg,150.0,curry,curry
3757,Vegetable Korma,Sides,Veg,150.0,sides,sides
3758,Gobi Adraki,Sides,Veg,150.0,sides,sides
3759,Aloo Mattar Korma,Sides,Veg,150.0,sides,sides
3760,Crispy Chilli Paneer Gravy,Curry,Veg,150.0,curry,curry
3761,Cauliflower Manchurian Gravy,Curry,Veg,150.0,curry,curry
3762,Mushroom Pepper Salt Gravy,Curry,Veg,150.0,curry,curry
3763,Baby Corn Chilli Gravy,Curry,Veg,150.0,curry,curry
3764,Veg Shami,Sides,Veg,150.0,sides,sides
3765,Paneer Makhani (butter Masala),Curry,Veg,150.0,curry,curry
3766,Murgh Tikka Masala,Curry,Non-Veg,150.0,curry,curry
3767,Murgh Tawa Masala,Curry,Non-Veg,150.0,curry,curry
3768,Murgh Makhanwala,Sides,Non-Veg,150.0,sides,sides
3769,Murgh Awadhi Korma,Sides,Non-Veg,150.0,sides,sides
3770,Kadai Murgh,Sides,Non-Veg,150.0,sides,sides
3771,Chicken Palak,Sides,Non-Veg,150.0,sides,sides
3772,Chicken Lababdar,Sides,Non-Veg,150.0,sides,sides
3773,Chicken Sultan,Sides,Non-Veg,150.0,sides,sides
3774,Murgh Makhani,Sides,Non-Veg,150.0,sides,sides
3775,Chicken  Masala,Curry,Non-Veg,150.0,curry,curry
3776,Mutton Rara Curry,Curry,Non-Veg,150.0,curry,curry
3777,Mutton Dopiaza,Sides,Non-Veg,150.0,sides,sides
3778,Mutton Keema,Sides,Non-Veg,150.0,sides,sides
3779,Mutton Awadhi Korma,Sides,Non-Veg,150.0,sides,sides
3780,Mutton Sultan,Sides,Non-Veg,150.0,sides,sides
3781,Mutton Lababdar,Sides,Non-Veg,150.0,sides,sides
3782,Mutton Gosht Korma,Sides,Non-Veg,150.0,sides,sides
3783,Palak Mutton Gosht,Sides,Non-Veg,150.0,sides,sides
3784,Fish Pepper Fry,Starter,Non-Veg,150.0,starter,starter
3785,Fish Anarkali,Sides,Non-Veg,150.0,sides,sides
3786,Fish Tikka Masala,Curry,Non-Veg,150.0,curry,curry
3787,Malabar Meen Curry,Curry,Non-Veg,150.0,curry,curry
3788,Fish Bell Pepper Gravy,Curry,Non-Veg,150.0,curry,curry
3789,Fish Butter Pepper Gravy,Curry,Non-Veg,150.0,curry,curry
3790,Mandarin Fish Gravy,Curry,Non-Veg,150.0,curry,curry
3791,Fish Finger Gravy,Curry,Non-Veg,150.0,curry,curry
3792,Dragon Fish Gravy,Curry,Non-Veg,150.0,curry,curry
3793,Ginger Garlic Fish Gravy,Curry,Non-Veg,150.0,curry,curry
3794,Phuket Fish Gravy,Curry,Non-Veg,150.0,curry,curry
3795,Hyderabadi Fish 65,Sides,Non-Veg,150.0,sides,sides
3796,Singapore Chilli Prawns Gravy,Curry,Non-Veg,150.0,curry,curry
3797,Hunan Prawns Gravy,Curry,Non-Veg,150.0,curry,curry
3798,Golden Prawns Gravy,Curry,Non-Veg,150.0,curry,curry
3799,Ginger Garlic Prawns Gravy,Curry,Non-Veg,150.0,curry,curry
3800,Dragon Prawns Gravy,Curry,Non-Veg,150.0,curry,curry
3801,Prawns Salt And Pepper Gravy,Curry,Non-Veg,150.0,curry,curry
3802,Hyderabadi Prawns 65 Gravy,Curry,Non-Veg,150.0,curry,curry
3803,Lamb Spring Onion Gravy,Curry,Non-Veg,150.0,curry,curry
3804,Lamb Red Green Pepper Gravy,Curry,Non-Veg,150.0,curry,curry
3805,Shredded Lamb Chilli Sauce Gravy,Curry,Non-Veg,150.0,curry,curry
3806,Roasted Chilli Lamb Gravy,Curry,Non-Veg,150.0,curry,curry
3807,Lamb In Oyster Sauce Gravy,Curry,Non-Veg,150.0,curry,curry
3808,Afghani Naan,Bread,Veg,150.0,bread,bread
3809,Peshawari Naan,Bread,Veg,150.0,bread,bread
3810,Tawa Paratha,Bread,Veg,150.0,bread,bread
3811,Keema Kulcha,Bread,Veg,150.0,bread,bread
3812,Phulka,Bread,Veg,150.0,bread,bread
3813,Chicken Ceylon Paratha,Bread,Non-Veg,150.0,bread,bread
3814,Aloo Tawa Paratha,Bread,Veg,150.0,bread,bread
3815,Gobi Tawa Paratha,Bread,Veg,150.0,bread,bread
3816,Paneer Tawa Paratha,Curry,Veg,150.0,curry,curry
3817,Tandoor Pudina Roti,Bread,Veg,150.0,bread,bread
3818,Tawa Ghee Paratha,Bread,Veg,150.0,bread,bread
3819,Zeera Pulao,Rice,Veg,150.0,rice,rice
3820,Mattar Pulao,Rice,Veg,150.0,rice,rice
3821,Ruz Arabian Rice,Biryani,Veg,150.0,biryani,biryani
3822,Arabian Rice With Peri Peri Bbq,Biryani,Non-Veg,150.0,biryani,biryani
3823,Ruz Al Bakhari Bil Dajaj( Arabian Biryani +bbq Chicken),Biryani,Non-Veg,150.0,biryani,biryani
3824,Ruz Dajaj (arabian Bbq  Biryani),Biryani,Non-Veg,150.0,biryani,biryani
3825,Ruz Laham (arabian Mutton Biryani),Biryani,Non-Veg,150.0,biryani,biryani
3826,Ruz Rubiyan (arabian Biryani Rice With Prawn),Biryani,Non-Veg,150.0,biryani,biryani
3827,Ruz Samak (arabian Biryani Rice With Fish ),Biryani,Non-Veg,150.0,biryani,biryani
3828,Steamed Basmati Rice With Chicken Masala [250 Ml],Biryani,Non-Veg,150.0,biryani,biryani
3829,Chinese Veg Chop Suey,Sides,Veg,150.0,sides,sides
3830,American Veg Chop Suey,Sides,Veg,150.0,sides,sides
3831,Schezwan Veg Chop Suey,Sides,Veg,150.0,sides,sides
3832,American Chop Suey Chicken,Sides,Non-Veg,150.0,sides,sides
3833,Chinese Chop Suey Chicken,Sides,Non-Veg,150.0,sides,sides
3834,Schezwan Chop Suey Chicken,Sides,Non-Veg,150.0,sides,sides
3835,American Chop Suey Prawns,Sides,Non-Veg,150.0,sides,sides
